#T,E,G
130,256,0.15
130,256,0.2
130,256,0.25
140,1,0.05
140,1,0.1
140,1,0.15
140,1,0.2
140,1,0.25
140,2,0.05
140,2,0.1
140,2,0.15
140,2,0.2
140,2,0.25
140,4,0.05
140,4,0.1
140,4,0.15
140,4,0.2
140,4,0.25
140,8,0.05
140,8,0.1
140,8,0.15
140,8,0.2
140,8,0.25
140,16,0.05
140,16,0.1
140,16,0.15
140,16,0.2
140,16,0.25
140,32,0.05
140,32,0.1
140,32,0.15
140,32,0.2
140,32,0.25
140,64,0.05
140,64,0.1
140,64,0.15
140,64,0.2
140,64,0.25
140,128,0.05
140,128,0.1
140,128,0.15
140,128,0.2
140,128,0.25
140,256,0.05
140,256,0.1
140,256,0.15
140,256,0.2
140,256,0.25
150,1,0.05
150,1,0.1
150,1,0.15
150,1,0.2
150,1,0.25
150,2,0.05
150,2,0.1
150,2,0.15
150,2,0.2
150,2,0.25
150,4,0.05
150,4,0.1
150,4,0.15
150,4,0.2
150,4,0.25
150,8,0.05
150,8,0.1
150,8,0.15
150,8,0.2
150,8,0.25
150,16,0.05
150,16,0.1
150,16,0.15
150,16,0.2
150,16,0.25
150,32,0.05
150,32,0.1
150,32,0.15
150,32,0.2
150,32,0.25
150,64,0.05
150,64,0.1
150,64,0.15
150,64,0.2
150,64,0.25
150,128,0.05
150,128,0.1
150,128,0.15
150,128,0.2
150,128,0.25
150,256,0.05
150,256,0.1
150,256,0.15
150,256,0.2
150,256,0.25
160,1,0.05
160,1,0.1
160,1,0.15
160,1,0.2
160,1,0.25
160,2,0.05
160,2,0.1
160,2,0.15
160,2,0.2
160,2,0.25
160,4,0.05
160,4,0.1
160,4,0.15
160,4,0.2
160,4,0.25
160,8,0.05
160,8,0.1
160,8,0.15
160,8,0.2
160,8,0.25
160,16,0.05
160,16,0.1
160,16,0.15
160,16,0.2
160,16,0.25
160,32,0.05
160,32,0.1
160,32,0.15
160,32,0.2
160,32,0.25
160,64,0.05
160,64,0.1
160,64,0.15
160,64,0.2
160,64,0.25
160,128,0.05
160,128,0.1
160,128,0.15
160,128,0.2
160,128,0.25
160,256,0.05
160,256,0.1
160,256,0.15
160,256,0.2
160,256,0.25
170,1,0.05
170,1,0.1
170,1,0.15
170,1,0.2
170,1,0.25
170,2,0.05
170,2,0.1
170,2,0.15
170,2,0.2
170,2,0.25
170,4,0.05
170,4,0.1
170,4,0.15
170,4,0.2
170,4,0.25
170,8,0.05
170,8,0.1
170,8,0.15
170,8,0.2
170,8,0.25
170,16,0.05
170,16,0.1
170,16,0.15
170,16,0.2
170,16,0.25
170,32,0.05
170,32,0.1
170,32,0.15
170,32,0.2
170,32,0.25
170,64,0.05
170,64,0.1
170,64,0.15
170,64,0.2
170,64,0.25
170,128,0.05
170,128,0.1
170,128,0.15
170,128,0.2
170,128,0.25
170,256,0.05
170,256,0.1
170,256,0.15
170,256,0.2
170,256,0.25
180,1,0.05
180,1,0.1
180,1,0.15
180,1,0.2
180,1,0.25
180,2,0.05
180,2,0.1
180,2,0.15
180,2,0.2
180,2,0.25
180,4,0.05
180,4,0.1
180,4,0.15
180,4,0.2
180,4,0.25
180,8,0.05
180,8,0.1
180,8,0.15
180,8,0.2
180,8,0.25
180,16,0.05
180,16,0.1
180,16,0.15
180,16,0.2
180,16,0.25
180,32,0.05
180,32,0.1
180,32,0.15
180,32,0.2
180,32,0.25
180,64,0.05
180,64,0.1
180,64,0.15
180,64,0.2
180,64,0.25
180,128,0.05
180,128,0.1
180,128,0.15
180,128,0.2
180,128,0.25
180,256,0.05
180,256,0.1
180,256,0.15
180,256,0.2
180,256,0.25
190,1,0.05
190,1,0.1
190,1,0.15
190,1,0.2
190,1,0.25
190,2,0.05
190,2,0.1
190,2,0.15
190,2,0.2
190,2,0.25
190,4,0.05
190,4,0.1
190,4,0.15
190,4,0.2
190,4,0.25
190,8,0.05
190,8,0.1
190,8,0.15
190,8,0.2
190,8,0.25
190,16,0.05
190,16,0.1
190,16,0.15
190,16,0.2
190,16,0.25
190,32,0.05
190,32,0.1
190,32,0.15
190,32,0.2
190,32,0.25
190,64,0.05
190,64,0.1
190,64,0.15
190,64,0.2
190,64,0.25
190,128,0.05
190,128,0.1
190,128,0.15
190,128,0.2
190,128,0.25
190,256,0.05
190,256,0.1
190,256,0.15
190,256,0.2
190,256,0.25
200,1,0.05
200,1,0.1
200,1,0.15
200,1,0.2
200,1,0.25
200,2,0.05
200,2,0.1
200,2,0.15
200,2,0.2
200,2,0.25
200,4,0.05
200,4,0.1
200,4,0.15
200,4,0.2
200,4,0.25
200,8,0.05
200,8,0.1
200,8,0.15
200,8,0.2
200,8,0.25
200,16,0.05
200,16,0.1
200,16,0.15
200,16,0.2
200,16,0.25
200,32,0.05
200,32,0.1
200,32,0.15
200,32,0.2
200,32,0.25
200,64,0.05
200,64,0.1
200,64,0.15
200,64,0.2
200,64,0.25
200,128,0.05
200,128,0.1
200,128,0.15
200,128,0.2
200,128,0.25
200,256,0.05
200,256,0.1
200,256,0.15
200,256,0.2
200,256,0.25
210,1,0.05
210,1,0.1
210,1,0.15
210,1,0.2
210,1,0.25
210,2,0.05
210,2,0.1
210,2,0.15
210,2,0.2
210,2,0.25
210,4,0.05
210,4,0.1
210,4,0.15
210,4,0.2
210,4,0.25
210,8,0.05
210,8,0.1
210,8,0.15
210,8,0.2
210,8,0.25
210,16,0.05
210,16,0.1
210,16,0.15
210,16,0.2
210,16,0.25
210,32,0.05
210,32,0.1
